mascara_id,ventas_2022,ventas_2023,tendencia_busquedas,lanzamiento_pelicula,redes_sociales,precio,categoria,nombre_mascara,clasificacion,distancia_esperada
4044,2626,32306,0.18969111833113833,0,49637,507.3120812142729,terror,Máscara Terror 4044,C,50
4045,14923,39310,0.37993666754696576,0,42808,889.6285131736172,anime,Máscara Anime 4045,B,25
4046,20426,4197,0.6798747861354907,0,15686,1756.7710245125706,terror,Máscara Terror 4046,A,10
4047,3788,2902,0.4876984759384684,0,23006,1058.9650106492088,harrypotter,Máscara Harry Potter 4047,C,50
4048,10436,10428,0.5615679517520409,0,40488,308.9675203911129,anime,Máscara Anime 4048,B,25
4049,2469,29807,0.33994340097605114,0,24707,2206.0831806500896,superheroe,Máscara Superheroe 4049,C,50
4050,11956,21654,0.23221511912474554,0,16969,1448.6793154558256,superheroe,Máscara Superheroe 4050,B,25
4051,10650,4886,0.9992306162304214,0,11412,2204.4155343030275,disney,Máscara Disney 4051,B,25
4052,10003,10088,0.952702050975398,0,37733,1129.9246767229233,superheroe,Máscara Superheroe 4052,B,25
4053,20671,25388,0.511185315647587,0,46473,2300.8486869658577,terror,Máscara Terror 4053,A,10
4054,9481,35481,0.6807540631882572,0,4139,628.3772185817415,superheroe,Máscara Superheroe 4054,C,50
4055,1031,26366,0.8736245567376922,0,14892,815.1303733600639,terror,Máscara Terror 4055,C,50
4056,20631,34443,0.9661672728046591,1,10744,2235.2049005081312,anime,Máscara Anime 4056,A,10
4057,16337,27804,0.5453845390868372,0,36342,2017.1557006184576,terror,Máscara Terror 4057,B,25
4058,6087,25360,0.37014224005211904,0,42901,2090.3639391136576,anime,Máscara Anime 4058,C,50
4059,15900,39837,0.7173362724900537,1,25894,190.44636910002328,anime,Máscara Anime 4059,B,25
4060,21383,9444,0.5764959478015133,0,49554,2524.0213639674735,terror,Máscara Terror 4060,A,10
4061,3798,18872,0.202508780660156,0,6243,1257.7696114083765,politicos,Máscara Político 4061,C,50
4062,20829,17260,0.14738639010669036,0,45302,2210.7369742505184,superheroe,Máscara Superheroe 4062,A,10
4063,20663,2169,0.4003591223076324,0,7171,2187.317156209992,politicos,Máscara Político 4063,A,10
4064,14161,37125,0.6233929747582806,1,19077,605.9800419166336,superheroe,Máscara Superheroe 4064,B,25
4065,23637,14703,0.8497858846277416,0,25709,1933.632914571332,terror,Máscara Terror 4065,A,10
4066,23040,24468,0.2530003546533188,0,9753,1565.8463218578986,harrypotter,Máscara Harry Potter 4066,A,10
4067,21783,8298,0.2027614414118462,1,48884,945.5690472638184,anime,Máscara Anime 4067,A,10
4068,8643,21792,0.7803014968253941,0,41803,1782.8134365715132,harrypotter,Máscara Harry Potter 4068,C,50
4069,4046,13243,0.17235165981192746,0,14977,1706.5975824654026,superheroe,Máscara Superheroe 4069,C,50
4070,21529,1649,0.7997747399364667,0,8508,1372.454936823586,harrypotter,Máscara Harry Potter 4070,A,10
4071,22709,8186,0.3391357835325776,1,27054,1323.9864497172975,disney,Máscara Disney 4071,A,10
4072,11794,11964,0.5628951291349858,0,30237,2013.4354149892906,superheroe,Máscara Superheroe 4072,B,25
4073,12306,30681,0.4527656564926946,0,16271,2167.4042450776838,superheroe,Máscara Superheroe 4073,B,25
4074,11802,18999,0.11974903253457722,0,35478,2564.4467619318525,anime,Máscara Anime 4074,B,25
4075,2494,2175,0.6173067397566897,0,45399,1523.1751907829819,superheroe,Máscara Superheroe 4075,C,50
4076,17550,7663,0.25389816680426736,0,29029,1887.7445344516714,harrypotter,Máscara Harry Potter 4076,B,25
4077,6815,8033,0.48098220857679574,0,24821,1754.9952239761792,terror,Máscara Terror 4077,C,50
4078,24523,35264,0.32644449337356696,1,15312,1228.4668706988864,anime,Máscara Anime 4078,A,10
4079,18598,22043,0.9877937392000686,0,6916,165.40794325183697,anime,Máscara Anime 4079,B,25
4080,17964,22727,0.7401949026951309,1,19393,1150.0705942693016,politicos,Máscara Político 4080,B,25
4081,6038,38622,0.9293584145703787,0,28516,2406.783894752647,terror,Máscara Terror 4081,C,50
4082,2816,36919,0.10235677253124273,0,46113,2012.250341496413,disney,Máscara Disney 4082,C,50
4083,14822,26785,0.9689396463404211,0,8753,882.1258131931304,politicos,Máscara Político 4083,B,25
4084,15415,12842,0.7110509122968096,0,29430,2482.489960832192,disney,Máscara Disney 4084,B,25
4085,6659,10552,0.6191638951738941,1,34195,691.5066590510164,superheroe,Máscara Superheroe 4085,C,50
4086,22610,13641,0.8953640011166258,0,9388,772.8333880346504,politicos,Máscara Político 4086,A,10
4087,17366,30797,0.4254784911748083,1,46354,402.56355249970056,superheroe,Máscara Superheroe 4087,B,25
4088,24626,36165,0.17784651980597815,0,42260,2188.4568614122236,harrypotter,Máscara Harry Potter 4088,A,10
4089,19773,24102,0.9186335041955421,0,6240,930.7225297992736,harrypotter,Máscara Harry Potter 4089,B,25
4090,3260,31930,0.3713544459767357,0,46278,1558.5873412010817,politicos,Máscara Político 4090,C,50
4091,8599,32492,0.8194761180796903,1,43445,1417.1114515343863,harrypotter,Máscara Harry Potter 4091,C,50
4092,9934,27970,0.6990915397780922,1,39532,2996.260529610773,politicos,Máscara Político 4092,C,50
4093,11565,4483,0.7225753467010954,0,31745,1015.9553318424059,superheroe,Máscara Superheroe 4093,B,25
4094,21461,19930,0.6577966375265099,0,12954,2058.028230769762,terror,Máscara Terror 4094,A,10
4095,12028,21649,0.9337534357543567,0,49567,2491.370510441924,harrypotter,Máscara Harry Potter 4095,B,25
4096,14264,8178,0.16589945193790478,1,14341,1455.6968589919927,harrypotter,Máscara Harry Potter 4096,B,25
4097,1436,6489,0.4915594853868449,1,10062,1571.0397156763704,terror,Máscara Terror 4097,C,50
4098,1908,23995,0.21829846085849347,1,45296,1763.6421929370915,terror,Máscara Terror 4098,C,50
4099,2561,3077,0.16076717248368505,0,39022,126.98181315975626,harrypotter,Máscara Harry Potter 4099,C,50
4100,1607,12291,0.6108733146500002,0,27308,1358.1020514509394,superheroe,Máscara Superheroe 4100,C,50
4101,9383,2294,0.9334436016566102,1,12459,2223.54183142888,anime,Máscara Anime 4101,C,50
4102,12718,33744,0.7562370388152728,0,7385,871.5479543169795,anime,Máscara Anime 4102,B,25
4103,15609,18529,0.2424643132138548,0,7860,2553.8768460531637,disney,Máscara Disney 4103,B,25
4104,6456,36442,0.5349865576383417,1,34424,1257.7801490905028,harrypotter,Máscara Harry Potter 4104,C,50
4105,20992,19437,0.4994755982616259,0,37333,1701.337273082133,superheroe,Máscara Superheroe 4105,A,10
4106,22900,21764,0.8488840247843269,0,20607,2243.1676965800457,anime,Máscara Anime 4106,A,10
4107,9977,17686,0.739207151348313,0,5146,482.2508010391148,harrypotter,Máscara Harry Potter 4107,C,50
4108,2092,21777,0.12770283246211786,0,25704,733.313693367736,anime,Máscara Anime 4108,C,50
4109,11853,18550,0.922221880939325,1,49252,1894.4973668906255,disney,Máscara Disney 4109,B,25
4110,18736,5873,0.11541003181319372,1,27681,2923.187360177827,terror,Máscara Terror 4110,B,25
4111,24125,34392,0.7658102517738972,0,3503,1605.1653094576027,superheroe,Máscara Superheroe 4111,A,10
4112,4024,20859,0.6312444822222028,0,32031,2014.7865166995969,harrypotter,Máscara Harry Potter 4112,C,50
4113,22528,4499,0.26444181065541006,0,21692,2761.919259397483,terror,Máscara Terror 4113,A,10
4114,3647,28150,0.9293273503391173,0,39500,2384.2210845635955,terror,Máscara Terror 4114,C,50
4115,22193,39501,0.2761251953026743,0,16947,2091.326220068211,disney,Máscara Disney 4115,A,10
4116,23531,35211,0.3703089568337583,0,18788,1704.58379402975,disney,Máscara Disney 4116,A,10
4117,10993,27953,0.30000086737082576,1,9379,1731.2463080758487,superheroe,Máscara Superheroe 4117,B,25
4118,17866,2573,0.9815191647634444,0,14653,1782.6555117164692,superheroe,Máscara Superheroe 4118,B,25
4119,12948,32500,0.12938594023049352,0,2085,2833.532357004726,politicos,Máscara Político 4119,B,25
4120,19104,11224,0.41173681013908836,1,11915,973.9460307553852,politicos,Máscara Político 4120,B,25
4121,24770,11263,0.12347160262421962,0,2055,1358.9635299303623,terror,Máscara Terror 4121,A,10
4122,6450,9761,0.539291251379926,0,1928,386.63561566622184,politicos,Máscara Político 4122,C,50
4123,13362,27557,0.9580614177996428,0,31279,341.66567500939755,terror,Máscara Terror 4123,B,25
4124,20202,12234,0.9017254834742138,0,35411,2716.774940358616,disney,Máscara Disney 4124,A,10
4125,9043,18460,0.2636652125088845,0,32632,2485.8538707068396,superheroe,Máscara Superheroe 4125,C,50
4126,24718,6414,0.8394270025283459,0,16288,1576.9579619392912,harrypotter,Máscara Harry Potter 4126,A,10
4127,5526,2933,0.797150468221534,0,25639,1042.963053748973,politicos,Máscara Político 4127,C,50
4128,7413,35392,0.8389172004499565,0,15247,1445.7843173425842,anime,Máscara Anime 4128,C,50
4129,2856,11622,0.522947112794306,1,18673,1542.9749873399612,anime,Máscara Anime 4129,C,50
4130,20182,38906,0.6115939543902401,0,44045,1900.5186175670271,terror,Máscara Terror 4130,A,10
4131,11082,36576,0.1805941868111054,1,17965,2310.8899450612253,harrypotter,Máscara Harry Potter 4131,B,25
4132,19749,7679,0.2701939820573726,0,43769,2683.3140395163255,terror,Máscara Terror 4132,B,25
4133,15482,28134,0.7823674454274742,0,47088,2655.393031333164,disney,Máscara Disney 4133,B,25
4134,20547,38973,0.5510414253077324,0,5392,2050.316058995658,superheroe,Máscara Superheroe 4134,A,10
4135,6363,22305,0.48403881746345,0,42689,1451.571309538578,superheroe,Máscara Superheroe 4135,C,50
4136,12706,16409,0.3275953821329509,0,14808,758.3689952378877,anime,Máscara Anime 4136,B,25
4137,9806,9011,0.8556109895635124,1,36507,2193.4707320961584,politicos,Máscara Político 4137,C,50
4138,10689,6532,0.9097902185258444,1,19194,2730.9875035725963,superheroe,Máscara Superheroe 4138,B,25
4139,19413,20590,0.6952130910781613,0,35756,2753.899592928175,politicos,Máscara Político 4139,B,25
4140,16065,39223,0.8508857344253549,0,23829,1961.2037526762376,harrypotter,Máscara Harry Potter 4140,B,25
4141,7866,27013,0.26154922873019437,0,37613,397.5777836141124,terror,Máscara Terror 4141,C,50
4142,15429,4715,0.5022774511987064,0,14174,971.9930883212598,superheroe,Máscara Superheroe 4142,B,25
4143,12481,3355,0.34162061834679147,0,26025,1377.777182232261,anime,Máscara Anime 4143,B,25
4144,6319,34374,0.11403178980738839,0,43704,611.9438106174593,disney,Máscara Disney 4144,C,50
4145,2131,23253,0.608425599285173,0,20823,923.5195582662845,terror,Máscara Terror 4145,C,50
4146,10884,34018,0.49841418743564625,0,21862,1002.3119078832326,politicos,Máscara Político 4146,B,25
4147,24655,32884,0.7121359477354214,0,43824,659.415755339819,politicos,Máscara Político 4147,A,10
4148,24319,6527,0.7265924439055508,0,36475,178.37751451015765,anime,Máscara Anime 4148,A,10
4149,2133,10404,0.3154024225483941,0,2858,874.5053305747506,harrypotter,Máscara Harry Potter 4149,C,50
4150,3864,26461,0.43751899682788487,1,8175,1700.7839567716983,disney,Máscara Disney 4150,C,50
4151,7033,18558,0.276744435713397,0,49921,1134.675764464813,anime,Máscara Anime 4151,C,50
4152,17164,35690,0.7562278959745047,0,26731,1859.4516134885607,terror,Máscara Terror 4152,B,25
4153,9172,1242,0.7685837697105619,0,4070,2181.4845594418416,disney,Máscara Disney 4153,C,50
4154,16691,37828,0.4821916032085951,0,5166,867.0722508684844,harrypotter,Máscara Harry Potter 4154,B,25
4155,7862,37558,0.9662175414059363,0,9517,2628.0697577939095,politicos,Máscara Político 4155,C,50
4156,22603,5529,0.7597716175082171,0,10671,1030.8464209040108,disney,Máscara Disney 4156,A,10
4157,3103,23215,0.33885324686274637,1,21873,956.6411555443776,anime,Máscara Anime 4157,C,50
4158,22860,9057,0.9213864941433759,0,2192,197.0686443384957,terror,Máscara Terror 4158,A,10
4159,1257,9003,0.6363998704142011,1,10915,2132.9839085693325,politicos,Máscara Político 4159,C,50
4160,23868,27239,0.9482905565272752,0,43048,1863.7026204574597,disney,Máscara Disney 4160,A,10
4161,10084,25309,0.8442525132025296,0,19285,1145.853813846068,terror,Máscara Terror 4161,B,25
4162,16298,12006,0.32387526764008784,1,26389,2277.896052390308,terror,Máscara Terror 4162,B,25
4163,22800,23641,0.48318106758839896,0,5160,809.8436575937526,disney,Máscara Disney 4163,A,10
4164,3042,21607,0.9398419010166985,0,41436,970.9368186994029,disney,Máscara Disney 4164,C,50
4165,10621,17051,0.5543841671175741,0,24155,1468.8608389971844,superheroe,Máscara Superheroe 4165,B,25
4166,9091,16130,0.10352841484951608,0,21589,2069.3116607556194,terror,Máscara Terror 4166,C,50
4167,17038,2510,0.11999388582178801,0,26269,1638.6304442332635,disney,Máscara Disney 4167,B,25
4168,23913,25325,0.5908001216461835,0,9095,2297.014065614179,politicos,Máscara Político 4168,A,10
4169,7059,14103,0.6767055565379996,0,40771,2600.9614344616507,anime,Máscara Anime 4169,C,50
4170,12273,36295,0.5710781650138428,1,7313,1692.4393503654715,terror,Máscara Terror 4170,B,25
4171,22980,39737,0.3341648325701494,0,17339,1451.2306418149606,disney,Máscara Disney 4171,A,10
4172,12294,32981,0.8297740943659475,0,28868,204.74526503556672,disney,Máscara Disney 4172,B,25
4173,6284,14380,0.5624088361353906,0,33316,716.4639789329276,politicos,Máscara Político 4173,C,50
4174,11885,34216,0.779926541706322,1,5197,1621.9853763920892,harrypotter,Máscara Harry Potter 4174,B,25
4175,15543,22407,0.7765653565874576,1,24877,2191.6134844778735,anime,Máscara Anime 4175,B,25
4176,18027,7934,0.8941380064769464,0,3196,887.263298689621,harrypotter,Máscara Harry Potter 4176,B,25
4177,21390,22795,0.37156239353383125,0,2191,2137.16972521533,disney,Máscara Disney 4177,A,10
4178,9629,20976,0.6167850142676786,1,8641,838.42225523868,disney,Máscara Disney 4178,C,50
4179,20909,31222,0.5889280885650071,0,7599,2178.499141132941,terror,Máscara Terror 4179,A,10
4180,22227,14608,0.551321048269697,0,26910,2233.416098242061,harrypotter,Máscara Harry Potter 4180,A,10
4181,21698,7955,0.6110635087557635,0,7577,2680.0902228991317,superheroe,Máscara Superheroe 4181,A,10
4182,14787,18065,0.3991202566482627,0,9495,2929.311380782032,politicos,Máscara Político 4182,B,25
4183,18963,10036,0.5490583405255064,0,17116,2498.974997859615,terror,Máscara Terror 4183,B,25
4184,13718,10115,0.2337874262079462,1,36918,128.90526756129884,politicos,Máscara Político 4184,B,25
4185,9866,4738,0.9780213415586135,1,20025,1793.4589580030572,superheroe,Máscara Superheroe 4185,C,50
4186,6064,27332,0.7571772625138162,0,16734,2105.5123012862514,anime,Máscara Anime 4186,C,50
4187,14750,3655,0.7458006463196521,1,28810,2382.7375740948155,superheroe,Máscara Superheroe 4187,B,25
4188,3693,32102,0.8910627987410964,0,11511,1047.5181788821458,anime,Máscara Anime 4188,C,50
4189,14893,4777,0.9601565097104144,0,19448,1382.0852491353623,anime,Máscara Anime 4189,B,25
4190,24322,8494,0.4857804105538376,1,18235,1955.6754856628386,harrypotter,Máscara Harry Potter 4190,A,10
4191,1154,33656,0.4646868791560316,1,4851,1715.4630021675298,terror,Máscara Terror 4191,C,50
4192,7791,14736,0.7105535799261901,0,43186,1097.5366287189756,harrypotter,Máscara Harry Potter 4192,C,50
4193,9239,4201,0.15359420425528547,0,39277,2977.360546440388,superheroe,Máscara Superheroe 4193,C,50
4194,7612,11572,0.48215965211556344,0,49870,2004.9558652062567,terror,Máscara Terror 4194,C,50
4195,1072,37967,0.31319014455883865,0,24655,270.5139164807815,harrypotter,Máscara Harry Potter 4195,C,50
4196,10630,29126,0.3792747261531655,0,43358,1470.380070478995,terror,Máscara Terror 4196,B,25
4197,18769,13398,0.38623612233147264,0,43075,694.2829898704613,terror,Máscara Terror 4197,B,25
4198,11656,35394,0.8958966743074329,0,41561,702.6050277748914,superheroe,Máscara Superheroe 4198,B,25
4199,14630,27847,0.9857952247675666,0,11952,1489.0884980184778,politicos,Máscara Político 4199,B,25
4200,11449,12649,0.5887916817101277,0,23417,2031.3146059255964,harrypotter,Máscara Harry Potter 4200,B,25
4201,14703,17796,0.18828943738721982,1,6225,1639.3697562842501,anime,Máscara Anime 4201,B,25
4202,2486,8366,0.9465074360070399,0,10656,1583.1706209793474,superheroe,Máscara Superheroe 4202,C,50
4203,19472,29469,0.9784181761032061,0,8260,2434.5165568799944,superheroe,Máscara Superheroe 4203,B,25
4204,1413,37684,0.9022363995893703,1,30550,1923.7388306364426,disney,Máscara Disney 4204,C,50
4205,24567,39773,0.957597961279711,0,11141,1578.5384950941657,terror,Máscara Terror 4205,A,10
4206,16588,16996,0.7660680594914895,0,22390,1003.1097098199823,anime,Máscara Anime 4206,B,25
4207,8362,29474,0.6805639980988173,1,18523,2031.3490022661,disney,Máscara Disney 4207,C,50
4208,2372,31306,0.8854159322265358,0,27313,2162.756918727451,terror,Máscara Terror 4208,C,50
4209,17182,39910,0.6641446018554852,0,1204,2970.303781362586,terror,Máscara Terror 4209,B,25
4210,10211,12548,0.4936669430858178,0,5261,2286.494672609181,terror,Máscara Terror 4210,B,25
4211,14351,15022,0.8595559780950284,1,38969,1569.358378190286,anime,Máscara Anime 4211,B,25
4212,13387,22491,0.2431351401414559,1,34762,613.4578792543593,harrypotter,Máscara Harry Potter 4212,B,25
4213,8183,13177,0.20563329351844545,0,28133,2124.6743304309844,disney,Máscara Disney 4213,C,50
4214,19547,11480,0.6292777315515135,0,44075,2600.3854715469824,superheroe,Máscara Superheroe 4214,B,25
4215,10980,11596,0.36053333089871686,0,28676,1495.8841336274031,anime,Máscara Anime 4215,B,25
4216,14109,9352,0.9530216453387247,1,7077,2946.30298982298,disney,Máscara Disney 4216,B,25
4217,18545,4439,0.7514850933920545,0,3270,2157.195610403793,terror,Máscara Terror 4217,B,25
4218,14774,12515,0.803055057058669,0,31226,1841.4503116276871,disney,Máscara Disney 4218,B,25
4219,23467,30454,0.5850873491004498,0,25113,253.70877227443088,superheroe,Máscara Superheroe 4219,A,10
4220,2460,32366,0.36145276064434495,1,34950,2551.400324928104,politicos,Máscara Político 4220,C,50
4221,8290,36938,0.3434310429720301,0,1934,486.3729077104722,anime,Máscara Anime 4221,C,50
4222,2847,8664,0.8529654482822898,1,21227,2163.1719375623115,politicos,Máscara Político 4222,C,50
4223,9567,24729,0.6692359275229782,0,28154,2993.566944923351,anime,Máscara Anime 4223,C,50
4224,7949,9023,0.9372825192476939,1,29894,1604.499246884763,harrypotter,Máscara Harry Potter 4224,C,50
4225,15474,16359,0.6307413693426427,0,24247,2092.460842321699,harrypotter,Máscara Harry Potter 4225,B,25
4226,17433,11306,0.5023434305921821,1,23416,2654.233208004455,superheroe,Máscara Superheroe 4226,B,25
4227,4959,20844,0.4053473839316095,0,12338,399.92590195418006,anime,Máscara Anime 4227,C,50
4228,23570,27975,0.1064560296736181,0,14231,1703.1708366296814,harrypotter,Máscara Harry Potter 4228,A,10
4229,20055,28161,0.25454562599633146,1,20712,1382.623930708326,anime,Máscara Anime 4229,A,10
4230,11010,1874,0.24951000640435542,1,10604,2813.462493451408,anime,Máscara Anime 4230,B,25
4231,8664,37549,0.27789760220101545,1,5739,2574.2096190264747,disney,Máscara Disney 4231,C,50
4232,1866,37642,0.3389583634159901,0,49433,2205.524565209549,disney,Máscara Disney 4232,C,50
4233,16328,12507,0.22429380732854542,0,46090,1695.4246533213939,anime,Máscara Anime 4233,B,25
4234,9583,33303,0.28464796113383295,0,4828,622.4519735410277,superheroe,Máscara Superheroe 4234,C,50
4235,13021,3951,0.53692964538067,1,13613,2509.935972470682,terror,Máscara Terror 4235,B,25
4236,15861,39608,0.17066334116886567,0,42858,1555.4700713733537,superheroe,Máscara Superheroe 4236,B,25
4237,5406,27038,0.2753497195499255,0,4148,1005.3497922767926,politicos,Máscara Político 4237,C,50
4238,13176,25572,0.5931541689041623,0,10914,711.7661161358906,superheroe,Máscara Superheroe 4238,B,25
4239,20031,29631,0.5757302755689933,0,14858,2049.9297293098334,superheroe,Máscara Superheroe 4239,A,10
4240,12797,25476,0.9927611248712481,0,45449,539.8462434127109,disney,Máscara Disney 4240,B,25
4241,22632,33852,0.2397242575862758,0,39193,1697.4215060634574,politicos,Máscara Político 4241,A,10
4242,21592,33672,0.5289124119531549,0,31213,2864.768227298798,terror,Máscara Terror 4242,A,10
4243,24886,23025,0.5570073418185786,1,9712,2240.694083838145,harrypotter,Máscara Harry Potter 4243,A,10
4244,16629,15108,0.8699541655852389,0,19315,1083.347344437528,politicos,Máscara Político 4244,B,25
4245,20557,20876,0.5794919269538912,0,6849,1060.0963528658376,anime,Máscara Anime 4245,A,10
4246,6962,8893,0.5160446161441913,1,44273,1896.6987550985746,superheroe,Máscara Superheroe 4246,C,50
4247,18195,19127,0.5846392145646567,0,1888,1221.338759009904,disney,Máscara Disney 4247,B,25
4248,16691,13238,0.37107269973877843,0,11227,1681.8724846241232,terror,Máscara Terror 4248,B,25
4249,5890,15834,0.95587490476526,1,9664,2363.543698292782,terror,Máscara Terror 4249,C,50
4250,10663,14208,0.41209675699771764,0,42739,2881.8308333879854,superheroe,Máscara Superheroe 4250,B,25
4251,23550,16486,0.6832448700334208,1,12637,2666.657139958273,politicos,Máscara Político 4251,A,10
4252,2767,29575,0.9102936381578256,0,38445,2749.2501836211163,disney,Máscara Disney 4252,C,50
4253,8038,10156,0.681317046013094,0,45794,2970.9501858429294,terror,Máscara Terror 4253,C,50
4254,12400,20639,0.45332314100444093,0,39343,1618.5178444788198,superheroe,Máscara Superheroe 4254,B,25
4255,12774,1265,0.14576888895128068,1,31961,439.8830120534267,politicos,Máscara Político 4255,B,25
4256,21196,30488,0.9819360788291716,1,47093,707.4451915914683,harrypotter,Máscara Harry Potter 4256,A,10
4257,16884,25454,0.2967468459346694,0,36154,2048.3906400165642,harrypotter,Máscara Harry Potter 4257,B,25
4258,6977,6690,0.6581888062289881,1,16743,2519.140499670236,superheroe,Máscara Superheroe 4258,C,50
4259,17153,3827,0.5970585578989075,0,48291,2530.4047124994936,politicos,Máscara Político 4259,B,25
4260,16578,27581,0.7480403831863628,0,25418,244.88817322499062,harrypotter,Máscara Harry Potter 4260,B,25
4261,6941,10043,0.7142986112984725,1,12960,676.0438956893736,anime,Máscara Anime 4261,C,50
4262,16834,11613,0.13608742648112493,1,40760,1235.1546413049584,disney,Máscara Disney 4262,B,25
4263,4208,10449,0.9814002510257999,1,15771,577.7563942319644,harrypotter,Máscara Harry Potter 4263,C,50
4264,3264,38404,0.33721063367681225,0,23307,1707.8867694867956,politicos,Máscara Político 4264,C,50
4265,11825,27460,0.6962129074867108,1,42545,1949.7299625099677,superheroe,Máscara Superheroe 4265,B,25
4266,9083,25203,0.9233787979476636,0,4048,1223.9110942470713,superheroe,Máscara Superheroe 4266,C,50
4267,14661,8568,0.35266016557721036,0,44574,650.5347413829181,anime,Máscara Anime 4267,B,25
4268,1093,37287,0.9724035608613902,0,33340,2977.3321402428155,anime,Máscara Anime 4268,C,50
4269,5291,30195,0.4338156623669859,0,19542,2997.472320826635,disney,Máscara Disney 4269,C,50
4270,21956,11048,0.725537893105706,1,23597,1559.3074027491718,superheroe,Máscara Superheroe 4270,A,10
4271,14464,1495,0.18068162094972612,0,49126,2168.155398489797,terror,Máscara Terror 4271,B,25
4272,20002,5972,0.7729171609201615,0,5822,517.5206388938932,terror,Máscara Terror 4272,A,10
4273,11292,21566,0.19463100877819123,0,46923,150.4667561573101,terror,Máscara Terror 4273,B,25
4274,8465,13125,0.9995680911110827,0,38755,350.16843729707534,politicos,Máscara Político 4274,C,50
4275,13163,31307,0.4306697607586737,1,6454,2960.185020127805,anime,Máscara Anime 4275,B,25
4276,1303,20506,0.4337184751091806,0,24395,578.2001927308047,harrypotter,Máscara Harry Potter 4276,C,50
4277,8340,36595,0.3162476466507413,0,39042,133.14180607375602,anime,Máscara Anime 4277,C,50
4278,15938,28434,0.44079605369647556,0,11792,608.8457174382552,superheroe,Máscara Superheroe 4278,B,25
4279,13594,28648,0.6355746569038224,0,39444,219.50411433228373,harrypotter,Máscara Harry Potter 4279,B,25
4280,3984,15992,0.6073787267410833,0,17880,1814.4975110361943,harrypotter,Máscara Harry Potter 4280,C,50
4281,24917,8415,0.9685275283445725,1,19780,1543.726909084738,politicos,Máscara Político 4281,A,10
4282,8065,26776,0.4718397681033524,0,35068,1671.4731167331688,anime,Máscara Anime 4282,C,50
4283,10090,10072,0.6092027372682829,1,4999,1823.7051468035806,politicos,Máscara Político 4283,B,25
4284,2512,11816,0.7580857552494324,0,25278,292.16763563024233,disney,Máscara Disney 4284,C,50
4285,2945,16506,0.7485387769354322,0,33441,1456.1067878645272,anime,Máscara Anime 4285,C,50
4286,7239,10327,0.20224012874583583,0,38286,2862.2838208571648,terror,Máscara Terror 4286,C,50
4287,10990,5888,0.38614229600975114,1,38178,404.030479085106,harrypotter,Máscara Harry Potter 4287,B,25
4288,21173,10557,0.47742915575377043,0,40506,1066.5585355890526,disney,Máscara Disney 4288,A,10
4289,24959,36903,0.2608248785117604,1,30069,1816.7963783801108,superheroe,Máscara Superheroe 4289,A,10
4290,3417,12266,0.7681580868194198,0,30965,2115.3193617294996,anime,Máscara Anime 4290,C,50
4291,10336,9341,0.31898826396912067,0,32543,1029.0263591524797,harrypotter,Máscara Harry Potter 4291,B,25
4292,10025,37324,0.7682330732325723,0,39082,2829.384744156953,terror,Máscara Terror 4292,B,25
4293,2294,6075,0.1702922807188903,0,26469,2004.6305101095954,harrypotter,Máscara Harry Potter 4293,C,50
4294,7777,30225,0.8387754270650422,0,30997,2385.0205423661246,anime,Máscara Anime 4294,C,50
4295,11508,29350,0.37604842513991776,1,6490,516.0214144763863,terror,Máscara Terror 4295,B,25
4296,1417,17263,0.3167128513767285,1,10686,852.4434465685558,superheroe,Máscara Superheroe 4296,C,50
4297,22040,19815,0.5402146362178278,0,37456,1151.7564891091247,politicos,Máscara Político 4297,A,10
4298,1503,7102,0.6635356828657892,0,43859,1308.3111705974495,harrypotter,Máscara Harry Potter 4298,C,50
4299,13151,1885,0.6942669729372435,0,31335,1222.162306915395,anime,Máscara Anime 4299,B,25
4300,15112,38014,0.20177691005399184,1,11876,1881.096262996524,terror,Máscara Terror 4300,B,25
4301,14782,16736,0.6870986455818981,0,11721,1778.8822452617007,terror,Máscara Terror 4301,B,25
4302,2881,20485,0.7373235576250228,0,2787,1457.074305377016,harrypotter,Máscara Harry Potter 4302,C,50
4303,6391,2644,0.4545935616200216,0,5159,2888.8030169041363,harrypotter,Máscara Harry Potter 4303,C,50
4304,23762,10187,0.29267626033671534,0,37301,2613.547791970203,anime,Máscara Anime 4304,A,10
4305,22666,5204,0.8512676573821258,0,24517,171.50417063009309,terror,Máscara Terror 4305,A,10
4306,4270,39541,0.6154288555956825,1,11737,439.6129784002601,terror,Máscara Terror 4306,C,50
4307,13609,14752,0.8733147985938201,1,40081,2218.2343429757193,politicos,Máscara Político 4307,B,25
4308,23819,26689,0.47003841963364956,0,15126,1063.451665509113,superheroe,Máscara Superheroe 4308,A,10
4309,14714,21997,0.10243578980680583,0,20424,1222.358082611763,harrypotter,Máscara Harry Potter 4309,B,25
4310,3854,11558,0.7144038363655929,0,18507,2374.89389611105,terror,Máscara Terror 4310,C,50
4311,24305,37652,0.636377403876416,1,23818,836.6374120429969,anime,Máscara Anime 4311,A,10
4312,18546,37504,0.6997782009250861,0,5036,1608.3367353954332,politicos,Máscara Político 4312,B,25
4313,11390,13296,0.9165322021824246,1,41948,734.9551694506249,disney,Máscara Disney 4313,B,25
4314,22070,39258,0.40947704432488274,0,40087,817.8299918540979,harrypotter,Máscara Harry Potter 4314,A,10
4315,9063,24505,0.8605247432437944,0,13296,2420.258074070516,harrypotter,Máscara Harry Potter 4315,C,50
